ID	SS02	SS04	SS06	SS08	SS10	SS12	SS14	AC	Gene_name_short	Protein_name	Species	Evalue
comp216097_c1	0.22	0.31	0.28	0.86	0.61	0.64	0.73	Q9H5L6	THAP9_HUMAN	"THAP domain-containing protein 9"	"Homo sapiens (Human)."	2e-59
comp206486_c1	0.22	0.12	0.22	0.08	0.39	0.2	0.24	E9Q3T6	PRD14_MOUSE	"PR domain zinc finger protein 14"	"Mus musculus (Mouse)."	1e-16
comp218842_c0	0.22	0.2	0.87	4.53	4.44	6.28	5.17	Q9HCC6	HES4_HUMAN	"Transcription factor HES-4"	"Homo sapiens (Human)."	0.00000000000006
comp209502_c0	0.22	0.12	0.11	0.14	0.03	0.04	0.02	Q9Z1M7	LARGE_MOUSE	"Glycosyltransferase-like protein LARGE1"	"Mus musculus (Mouse)."	2e-34
comp215797_c0	0.22	0.15	0.78	1.79	4.82	5.25	6.28	Q16206	ENOX2_HUMAN	"Ecto-NOX disulfide-thiol exchanger 2"	"Homo sapiens (Human)."	1e-55
comp221040_c5	0.22	0.11	0.48	6.12	24.21	23	22.7	P50607	TUB_HUMAN	"Tubby protein homolog"	"Homo sapiens (Human)."	1e-20
comp216011_c0	0.22	0.29	0.82	0.55	0.26	0.5	0.51	Q04786	HEX_VIBVL	Beta-hexosaminidase	"Vibrio vulnificus."	1e-51
comp160183_c0	0.22	0.05	0.12	0.02	0	0.01	0	Q2KIV1	S22A9_BOVIN	"Solute carrier family 22 member 9"	"Bos taurus (Bovine)."	1e-19
comp219759_c0	0.22	0.04	0.22	1.02	1.08	2.28	5.85	Q32Q86	CRY1_RAT	Cryptochrome-1	"Rattus norvegicus (Rat)."	0
comp215071_c1	0.22	0.27	0.28	0.24	0.29	0.2	0.2	Q7ZY36	SCM1A_XENLA	"Calcium-binding mitochondrial carrier protein SCaMC-1-A"	"Xenopus laevis (African clawed f"	1e-137
comp215214_c0	0.22	4.55	5.35	1.78	2.14	0.75	0.13	O70537	CP3AV_MESAU	"Cytochrome P450 3A31"	"Mesocricetus auratus (Golden ham"	6e-118
comp197026_c0	0.22	0.01	0.07	0.03	0.02	0.06	0.02	Q03567	YLD2_CAEEL	"Uncharacterized transporter C38C10.2"	"Caenorhabditis elegans."	2e-33
comp218761_c7	0.22	0.26	0.51	0.39	0.11	0.05	0.02	Q6ZN57	ZFP2_HUMAN	"Zinc finger protein 2 homolog"	"Homo sapiens (Human)."	3e-29
comp223246_c2	0.22	0.66	2.75	1.3	0.54	0.83	0.74	O43808	PM34_HUMAN	"Peroxisomal membrane protein PMP34"	"Homo sapiens (Human)."	3e-103
comp207430_c2	0.22	0.31	0.11	0.17	1.26	3.24	7.15	Q8BGC3	MOT12_MOUSE	"Monocarboxylate transporter 12"	"Mus musculus (Mouse)."	6e-28
comp221035_c1	0.22	0.19	0.4	7.55	13.34	30.82	33.89	Q5PT54	NTCP5_MOUSE	"Sodium/bile acid cotransporter 5"	"Mus musculus (Mouse)."	0.000007
comp215943_c0	0.22	0.11	0.37	7.88	6.16	6.63	9.08	Q6ZMS4	ZN852_HUMAN	"Putative zinc finger protein 852"	"Homo sapiens (Human)."	2e-30
comp209862_c0	0.22	0.09	0.24	1.03	0.13	0.2	0.1	Q6UWP2	DHR11_HUMAN	"Dehydrogenase/reductase SDR family member 11"	"Homo sapiens (Human)."	6e-31
comp220474_c1	0.22	0.45	0.7	3.04	5.82	3.86	2.69	Q8WV41	SNX33_HUMAN	"Sorting nexin-33"	"Homo sapiens (Human)."	4e-132
comp39253_c0	0.22	0.01	0.03	0	0.05	0.02	0	P98165	VLDLR_CHICK	"Very low-density lipoprotein receptor"	"Gallus gallus (Chicken)."	6e-30
comp223520_c3	0.22	4.11	8.81	5.09	3.02	2.9	3.04	Q6P2B1	TNPO3_MOUSE	Transportin-3	"Mus musculus (Mouse)."	6e-94
comp167899_c0	0.22	0	0.01	0.01	0	0.01	0	P19440	GGT1_HUMAN	"Gamma-glutamyltranspeptidase 1"	"Homo sapiens (Human)."	2e-56
comp216925_c10	0.22	1.44	0.14	1.54	0.18	0.15	0.15	Q9ULK0	GRID1_HUMAN	"Glutamate receptor ionotropic, delta-1"	"Homo sapiens (Human)."	2e-28
comp163215_c0	0.22	0.07	1.39	19.55	10.15	11.5	22.61	A9UL78	CEP19_XENTR	"Centrosomal protein of 19 kDa"	"Xenopus tropicalis (Western claw"	3e-51
comp66560_c0	0.22	0.04	0.02	0.01	0	0.01	0.01	Q6NSJ0	K1161_HUMAN	"Uncharacterized family 31 glucosidase KIAA1161"	"Homo sapiens (Human)."	3e-71
comp206486_c1	0.22	0.12	0.22	0.08	0.39	0.2	0.24	E9Q3T6	PRD14_MOUSE	"PR domain zinc finger protein 14"	"Mus musculus (Mouse)."	7e-17
comp215573_c0	0.22	0.28	0.18	0.12	0.62	0.72	0.63	P10076	ZFP26_MOUSE	"Zinc finger protein 26"	"Mus musculus (Mouse)."	6e-39
comp215797_c0	0.22	0.15	0.78	1.79	4.82	5.25	6.28	Q8TC92	ENOX1_HUMAN	"Ecto-NOX disulfide-thiol exchanger 1"	"Homo sapiens (Human)."	7e-126
comp214852_c1	0.22	0.54	0.77	1.15	0.49	0.46	1.21	O14718	OPSX_HUMAN	"Visual pigment-like receptor peropsin"	"Homo sapiens (Human)."	2e-37
comp216289_c0	0.22	0.11	0.35	0.93	0.45	0.12	0.14	P35555	FBN1_HUMAN	Fibrillin-1	"Homo sapiens (Human)."	3e-79
comp221040_c5	0.22	0.11	0.48	6.12	24.21	23	22.7	P50607	TUB_HUMAN	"Tubby protein homolog"	"Homo sapiens (Human)."	1e-71
comp216011_c0	0.22	0.29	0.82	0.55	0.26	0.5	0.51	Q04786	HEX_VIBVL	Beta-hexosaminidase	"Vibrio vulnificus."	2e-92
comp433987_c0	0.22	0	0.01	0.09	0	0.01	0.05	O88281	MEGF6_RAT	"Multiple epidermal growth factor-like domains protein 6"	"Rattus norvegicus (Rat)."	2e-40
comp218432_c2	0.22	0.02	0.17	0.11	0.42	0.53	0.14	P48319	DCE1_PIG	"Glutamate decarboxylase 1"	"Sus scrofa (Pig)."	3e-102
comp219759_c0	0.22	0.04	0.22	1.02	1.08	2.28	5.85	Q6ZZY0	CRY1_SYLBO	Cryptochrome-1	"Sylvia borin (Garden warbler)."	0
comp219647_c0	0.22	9.67	36.2	29.3	13.02	11.15	8.28	Q923B1	DBR1_MOUSE	"Lariat debranching enzyme"	"Mus musculus (Mouse)."	3e-59
comp197026_c0	0.22	0.01	0.07	0.03	0.02	0.06	0.02	Q9V7S5	PICO_DROME	"Putative inorganic phosphate cotransporter"	"Drosophila melanogaster (Fruit f"	3e-56
comp223246_c2	0.22	0.66	2.75	1.3	0.54	0.83	0.74	Q8N635	MEIOB_HUMAN	"Meiosis-specific with OB domain-containing protein"	"Homo sapiens (Human)."	0.0000000000005
comp210102_c0	0.22	0.03	0.05	0.04	0.03	0.02	0.01	A7Y2W8	SC6A9_XENLA	"Sodium- and chloride-dependent glycine transporter 1"	"Xenopus laevis (African clawed f"	4e-48
comp215943_c0	0.22	0.11	0.37	7.88	6.16	6.63	9.08	P51814	ZNF41_HUMAN	"Zinc finger protein 41"	"Homo sapiens (Human)."	1e-28
comp209862_c0	0.22	0.09	0.24	1.03	0.13	0.2	0.1	Q6UWP2	DHR11_HUMAN	"Dehydrogenase/reductase SDR family member 11"	"Homo sapiens (Human)."	1e-21
comp220474_c1	0.22	0.45	0.7	3.04	5.82	3.86	2.69	Q8WV41	SNX33_HUMAN	"Sorting nexin-33"	"Homo sapiens (Human)."	6e-79
comp223520_c3	0.22	4.11	8.81	5.09	3.02	2.9	3.04	Q6P2B1	TNPO3_MOUSE	Transportin-3	"Mus musculus (Mouse)."	0
comp216925_c10	0.22	1.44	0.14	1.54	0.18	0.15	0.15	Q9ULK0	GRID1_HUMAN	"Glutamate receptor ionotropic, delta-1"	"Homo sapiens (Human)."	9e-18
comp214065_c0	0.22	0.08	1.52	2.59	1.76	3.53	5.77	Q9UJU6	DBNL_HUMAN	"Drebrin-like protein"	"Homo sapiens (Human)."	0.000000001
comp223482_c1	0.22	0.21	0.39	0.89	0.74	0.6	0.8	Q5ZIH9	CC174_CHICK	"Coiled-coil domain-containing protein 174"	"Gallus gallus (Chicken)."	5e-24
comp194512_c1	0.22	0.17	0.39	0.47	0.16	0.41	0.21	Q25390	SCRA_LIMPO	Alpha-scruin	"Limulus polyphemus (Atlantic hor"	8e-41
comp295625_c0	0.22	0.4	0.11	0.11	0.01	0.02	0.05	P28562	DUS1_HUMAN	"Dual specificity protein phosphatase 1"	"Homo sapiens (Human)."	6e-17
comp212900_c0	0.22	0.12	0.34	0.46	0.1	0.25	8.96	P24367	PPIB_CHICK	"Peptidyl-prolyl cis-trans isomerase B"	"Gallus gallus (Chicken)."	2e-48
comp221040_c5	0.22	0.11	0.48	6.12	24.21	23	22.7	P50607	TUB_HUMAN	"Tubby protein homolog"	"Homo sapiens (Human)."	7e-24
comp218661_c0	0.22	0.1	0.16	1.49	2.74	3.97	3.11	P61315	G3ST3_MOUSE	"Galactose-3-O-sulfotransferase 3"	"Mus musculus (Mouse)."	9e-25
comp223616_c0	0.22	0.33	5.86	13.88	4.63	4.32	3.41	Q9DBB9	CPN2_MOUSE	"Carboxypeptidase N subunit 2"	"Mus musculus (Mouse)."	2e-31
comp219647_c0	0.22	9.67	36.2	29.3	13.02	11.15	8.28	Q6GPB8	DBR1A_XENLA	"Lariat debranching enzyme A"	"Xenopus laevis (African clawed f"	2e-94
comp212090_c3	0.22	0.39	0.45	1.36	1.43	0.36	3.93	P48768	NAC2_RAT	"Sodium/calcium exchanger 2"	"Rattus norvegicus (Rat)."	1e-48
comp222606_c0	0.22	0.07	0.16	0.5	0.14	0.18	0.21	Q9NTG1	PKDRE_HUMAN	"Polycystic kidney disease and receptor for egg jelly-related protein"	"Homo sapiens (Human)."	0.000001
comp202733_c0	0.22	0.21	0.09	0.07	0.07	0.12	0.05	B0JZG0	S23A2_XENTR	"Solute carrier family 23 member 2"	"Xenopus tropicalis (Western claw"	6e-25
comp206971_c0	0.22	0.18	0.28	0.25	0.08	0.04	0.09	Q8N0N3	BGBP_PENMO	"Beta-1,3-glucan-binding protein"	"Penaeus monodon (Giant tiger pra"	1e-39
comp223246_c2	0.22	0.66	2.75	1.3	0.54	0.83	0.74	O43808	PM34_HUMAN	"Peroxisomal membrane protein PMP34"	"Homo sapiens (Human)."	4e-86
comp216399_c0	0.22	0.21	1.15	1.21	7.41	8.44	8.59	Q06442	WNT5A_AMBME	"Protein Wnt-5a"	"Ambystoma mexicanum (Axolotl)."	5e-164
comp223706_c0	0.22	0.34	1.1	2.23	3.02	1.55	4.35	Q09575	YRD6_CAEEL	"Uncharacterized protein K02A2.6"	"Caenorhabditis elegans."	2e-32
comp215943_c0	0.22	0.11	0.37	7.88	6.16	6.63	9.08	Q9UJN7	ZN391_HUMAN	"Zinc finger protein 391"	"Homo sapiens (Human)."	2e-17
comp209862_c0	0.22	0.09	0.24	1.03	0.13	0.2	0.1	Q71R50	DHR11_CHICK	"Dehydrogenase/reductase SDR family member 11"	"Gallus gallus (Chicken)."	3e-58
comp220474_c1	0.22	0.45	0.7	3.04	5.82	3.86	2.69	Q96RF0	SNX18_HUMAN	"Sorting nexin-18"	"Homo sapiens (Human)."	4e-63
comp220490_c1	0.22	0.89	0.94	0.37	0.73	0.8	0.45	P08548	LIN1_NYCCO	"LINE-1 reverse transcriptase homolog"	"Nycticebus coucang (Slow loris)."	0.0000000000004
comp222790_c0	0.22	0.05	0.06	1.26	9.54	9.59	8.95	E9Q3S4	M3K19_MOUSE	"Mitogen-activated protein kinase kinase kinase 19"	"Mus musculus (Mouse)."	7e-109
comp216925_c10	0.22	1.44	0.14	1.54	0.18	0.15	0.15	Q62640	GRID1_RAT	"Glutamate receptor ionotropic, delta-1"	"Rattus norvegicus (Rat)."	0.00000000000001
comp221526_c2	0.22	0.38	0.94	1.54	1.83	1.62	3.15	Q3UK37	CN080_MOUSE	"Uncharacterized protein C14orf80 homolog"	"Mus musculus (Mouse)."	5e-22
comp207267_c0	0.22	0.01	0.08	0.04	0.02	0.02	0	Q9DBX3	SUSD2_MOUSE	"Sushi domain-containing protein 2"	"Mus musculus (Mouse)."	0.00000003
comp194512_c1	0.22	0.17	0.39	0.47	0.16	0.41	0.21	Q25390	SCRA_LIMPO	Alpha-scruin	"Limulus polyphemus (Atlantic hor"	3e-39
comp221040_c5	0.22	0.11	0.48	6.12	24.21	23	22.7	B4H4X0	TULP_DROPE	"Protein king tubby"	"Drosophila persimilis (Fruit fly"	6e-25
comp183486_c0	0.22	0.1	0.15	0.07	0.01	0.02	0.03	Q5F364	MRP1_CHICK	"Multidrug resistance-associated protein 1"	"Gallus gallus (Chicken)."	9e-38
comp222606_c0	0.22	0.07	0.16	0.5	0.14	0.18	0.21	Q9NTG1	PKDRE_HUMAN	"Polycystic kidney disease and receptor for egg jelly-related protein"	"Homo sapiens (Human)."	2e-76
comp202733_c0	0.22	0.21	0.09	0.07	0.07	0.12	0.05	Q9UGH3	S23A2_HUMAN	"Solute carrier family 23 member 2"	"Homo sapiens (Human)."	2e-37
comp206971_c0	0.22	0.18	0.28	0.25	0.08	0.04	0.09	Q8N0N3	BGBP_PENMO	"Beta-1,3-glucan-binding protein"	"Penaeus monodon (Giant tiger pra"	2e-61
comp211407_c2	0.22	0.13	0.45	0.52	0.29	0.18	0.33	P18729	ZG57_XENLA	"Gastrula zinc finger protein XlCGF57.1"	"Xenopus laevis (African clawed f"	9e-16
comp223706_c0	0.22	0.34	1.1	2.23	3.02	1.55	4.35	Q05654	RTF21_SCHPO	"Retrotransposable element Tf2 155 kDa protein type 1"	"Schizosaccharomyces pombe (strai"	3e-40
comp209441_c0	0.22	0.04	0.08	0.05	0.03	0.01	0.01	P13944	COCA1_CHICK	"Collagen alpha-1(XII) chain"	"Gallus gallus (Chicken)."	1e-19
comp220490_c1	0.22	0.89	0.94	0.37	0.73	0.8	0.45	P16423	POLR_DROME	"Retrovirus-related Pol polyprotein from type-2 retrotransposable element R2DM"	"Drosophila melanogaster (Fruit f"	0.00000000000008
comp222790_c0	0.22	0.05	0.06	1.26	9.54	9.59	8.95	E9Q3S4	M3K19_MOUSE	"Mitogen-activated protein kinase kinase kinase 19"	"Mus musculus (Mouse)."	1e-103
comp216925_c10	0.22	1.44	0.14	1.54	0.18	0.15	0.15	Q9ULK0	GRID1_HUMAN	"Glutamate receptor ionotropic, delta-1"	"Homo sapiens (Human)."	0.00000008
comp191914_c0	0.22	0	0.03	0.02	0.02	0.08	0.06	A2ASS6	TITIN_MOUSE	Titin	"Mus musculus (Mouse)."	2e-63
comp221040_c5	0.22	0.11	0.48	6.12	24.21	23	22.7	P50607	TUB_HUMAN	"Tubby protein homolog"	"Homo sapiens (Human)."	1e-152
comp224905_c1	0.21	0.18	0.32	3.25	9.96	4.99	5.64	Q9U6A1	PROS_DROVI	"Homeobox protein prospero"	"Drosophila virilis (Fruit fly)."	8e-82
comp215840_c0	0.21	1.76	3.23	1.15	4.07	4.25	3.08	P21329	RTJK_DROFU	"RNA-directed DNA polymerase from mobile element jockey"	"Drosophila funebris (Fruit fly)."	3e-31
comp223659_c1	0.21	0.09	0.26	0.19	0.37	0.59	1.22	P18433	PTPRA_HUMAN	"Receptor-type tyrosine-protein phosphatase alpha"	"Homo sapiens (Human)."	9e-61
comp210224_c0	0.21	0.04	0.05	0.03	0.1	0.02	0.04	Q80ZF0	CORA1_RAT	"Collagen alpha-1(XXVII) chain"	"Rattus norvegicus (Rat)."	3e-31
comp215859_c0	0.21	0.16	0.82	2.15	5.01	15.24	21.4	Q6GM59	MOT12_XENLA	"Monocarboxylate transporter 12"	"Xenopus laevis (African clawed f"	1e-19
comp218058_c1	0.21	0.08	3.05	44.95	22.85	17.67	24.62	Q0VCQ8	P5I11_BOVIN	"Tumor protein p53-inducible protein 11"	"Bos taurus (Bovine)."	2e-37
comp210597_c3	0.21	0.03	0.2	0.03	0.08	0.06	0.03	B3EWR1	LEC_MYTGA	Lectin	"Mytilus galloprovincialis (Medit"	0.000000002
comp219678_c0	0.21	0.19	0.27	0.67	1.34	1.45	1.66	P97500	MYT1L_MOUSE	"Myelin transcription factor 1-like protein"	"Mus musculus (Mouse)."	5e-57
comp218250_c3	0.21	0.18	0.33	1.66	0.58	0.39	1.29	Q9P2N4	ATS9_HUMAN	"A disintegrin and metalloproteinase with thrombospondin motifs 9"	"Homo sapiens (Human)."	0
comp213967_c2	0.21	1.17	6.24	6.87	4.7	5.11	9.15	P21328	RTJK_DROME	"RNA-directed DNA polymerase from mobile element jockey"	"Drosophila melanogaster (Fruit f"	6e-28
comp212769_c3	0.21	0.23	1.93	7.25	5.37	9.08	11.8	Q02078	MEF2A_HUMAN	"Myocyte-specific enhancer factor 2A"	"Homo sapiens (Human)."	4e-83
comp199398_c0	0.21	0.08	0.08	0.05	0.1	0.18	0.23	E1BD59	TRI56_BOVIN	"E3 ubiquitin-protein ligase TRIM56"	"Bos taurus (Bovine)."	0.0000000009
comp223997_c0	0.21	0.35	0.48	1.04	1.86	1.62	1.97	Q8IY22	CMIP_HUMAN	"C-Maf-inducing protein"	"Homo sapiens (Human)."	8e-67
comp219321_c1	0.21	0.19	0.89	2.64	2.09	1.53	1.71	Q99NB1	ACS2L_MOUSE	"Acetyl-coenzyme A synthetase 2-like, mitochondrial"	"Mus musculus (Mouse)."	0
comp292988_c0	0.21	0.02	0.13	0.23	0.02	0	0.03	P26928	HGFL_MOUSE	"Hepatocyte growth factor-like protein"	"Mus musculus (Mouse)."	0.000001
comp220399_c0	0.21	0.23	1.18	3.25	3.73	2.97	4.87	Q9UKJ3	GPTC8_HUMAN	"G patch domain-containing protein 8"	"Homo sapiens (Human)."	2e-56
comp214648_c3	0.21	0	0.01	0.1	0.13	1.11	2.59	Q80TS3	LPHN3_MOUSE	Latrophilin-3	"Mus musculus (Mouse)."	0.000000009
comp208489_c1	0.21	0.01	0.05	0.03	0.03	0.09	0.18	B4LVU6	PDE6_DROVI	"cGMP-specific 3',5'-cyclic phosphodiesterase"	"Drosophila virilis (Fruit fly)."	1e-94
comp215859_c0	0.21	0.16	0.82	2.15	5.01	15.24	21.4	Q11082	YT66_CAEEL	"Probable G-protein coupled receptor B0563.6"	"Caenorhabditis elegans."	0.000000000000007
comp223462_c0	0.21	0.32	1.06	3.8	2.15	1.63	3.78	Q9UHI6	DDX20_HUMAN	"Probable ATP-dependent RNA helicase DDX20"	"Homo sapiens (Human)."	7e-46
comp218058_c1	0.21	0.08	3.05	44.95	22.85	17.67	24.62	Q4QQM4	P5I11_MOUSE	"Tumor protein p53-inducible protein 11"	"Mus musculus (Mouse)."	4e-43
comp222211_c0	0.21	0.06	0.38	0.34	0.38	0.38	0.81	Q05733	DCHS_DROME	"Histidine decarboxylase"	"Drosophila melanogaster (Fruit f"	2e-28
comp168005_c0	0.21	0.01	0	0.03	0.02	0.01	0.08	Q9BSW7	SYT17_HUMAN	Synaptotagmin-17	"Homo sapiens (Human)."	7e-132
comp215836_c0	0.21	0.37	0.96	1.25	0.82	0.47	0.49	P80146	SEPR_THESR	"Extracellular serine proteinase"	"Thermus sp. (strain Rt41A)."	1e-68
comp215497_c0	0.21	0.25	0.89	2.25	0.65	0.37	1.06	P21328	RTJK_DROME	"RNA-directed DNA polymerase from mobile element jockey"	"Drosophila melanogaster (Fruit f"	2e-30
comp219665_c0	0.21	0.04	0.18	0.09	0.09	0.21	0.15	Q23551	UNC22_CAEEL	Twitchin	"Caenorhabditis elegans."	0
comp210620_c0	0.21	0.09	0.14	0.08	0.05	0.07	0.13	P86789	GIGA6_CRAGI	Gigasin-6	"Crassostrea gigas (Pacific oyste"	0.000000000003
comp212659_c1	0.21	0.23	0.18	0.3	0.35	0.24	1.49	P57788	MOT4_CHICK	"Monocarboxylate transporter 4"	"Gallus gallus (Chicken)."	4e-30
comp219678_c0	0.21	0.19	0.27	0.67	1.34	1.45	1.66	Q99315	YG31B_YEAST	"Transposon Ty3-G Gag-Pol polyprotein"	"Saccharomyces cerevisiae (strain"	0.00000000000001
comp213967_c2	0.21	1.17	6.24	6.87	4.7	5.11	9.15	P16423	POLR_DROME	"Retrovirus-related Pol polyprotein from type-2 retrotransposable element R2DM"	"Drosophila melanogaster (Fruit f"	9e-17
comp212769_c3	0.21	0.23	1.93	7.25	5.37	9.08	11.8	Q5EAD5	PGTB1_BOVIN	"Geranylgeranyl transferase type-1 subunit beta"	"Bos taurus (Bovine)."	8e-161
comp207689_c2	0.21	0	0.04	0.07	0.04	0	0.11	Q9WV18	GABR1_MOUSE	"Gamma-aminobutyric acid type B receptor subunit 1"	"Mus musculus (Mouse)."	2e-18
comp220743_c1	0.21	0.7	1.31	2.06	2.19	1.73	1.57	Q5UR67	YR617_MIMIV	"Uncharacterized protein R617"	"Acanthamoeba polyphaga mimivirus"	2e-17
comp213956_c2	0.21	0.14	0.31	1.37	0.84	0.74	1.07	Q95LU3	FBCD1_MACFA	"Fibrinogen C domain-containing protein 1"	"Macaca fascicularis (Crab-eating"	1e-58
comp203142_c0	0.21	0.01	0.03	0.01	0	0	0.03	Q9CBB2	MENC_MYCLE	"Probable o-succinylbenzoate synthase"	"Mycobacterium leprae (strain TN)"	6e-68
comp215903_c6	0.21	0.02	0.02	0.09	0.22	0.18	0.11	Q8N2E2	VWDE_HUMAN	"von Willebrand factor D and EGF domain-containing protein"	"Homo sapiens (Human)."	3e-20
comp208489_c1	0.21	0.01	0.05	0.03	0.03	0.09	0.18	B4LVU6	PDE6_DROVI	"cGMP-specific 3',5'-cyclic phosphodiesterase"	"Drosophila virilis (Fruit fly)."	2e-90
comp215859_c0	0.21	0.16	0.82	2.15	5.01	15.24	21.4	Q6GM59	MOT12_XENLA	"Monocarboxylate transporter 12"	"Xenopus laevis (African clawed f"	1e-16
comp222211_c0	0.21	0.06	0.38	0.34	0.38	0.38	0.81	Q05733	DCHS_DROME	"Histidine decarboxylase"	"Drosophila melanogaster (Fruit f"	0
comp218457_c2	0.21	0.04	0.19	0.22	1.38	4.77	9.54	Q9N289	A4GAT_PONPY	"Lactosylceramide 4-alpha-galactosyltransferase"	"Pongo pygmaeus (Bornean oranguta"	0.000003
comp209401_c1	0.21	0.17	0.08	0.11	0.14	0.16	0.15	Q0P4Y1	NAT16_XENTR	"Putative N-acetyltransferase 16"	"Xenopus tropicalis (Western claw"	1e-16
comp215836_c0	0.21	0.37	0.96	1.25	0.82	0.47	0.49	Q95SX7	RTBS_DROME	"Probable RNA-directed DNA polymerase from transposon BS"	"Drosophila melanogaster (Fruit f"	8e-17
comp208526_c0	0.21	0.12	0.04	0.05	0.01	0	0.04	P46731	18K2_MYCAV	"18 kDa antigen 2"	"Mycobacterium avium."	3e-32
comp215497_c0	0.21	0.25	0.89	2.25	0.65	0.37	1.06	P21328	RTJK_DROME	"RNA-directed DNA polymerase from mobile element jockey"	"Drosophila melanogaster (Fruit f"	6e-34
comp210620_c0	0.21	0.09	0.14	0.08	0.05	0.07	0.13	Q7A3Q5	FLP_STAAN	"Protein flp"	"Staphylococcus aureus (strain N3"	0.000000003
comp202795_c0	0.21	0.01	0.23	0.37	0.19	0.04	0.27	Q9VN14	CONT_DROME	Contactin	"Drosophila melanogaster (Fruit f"	3e-68
comp214332_c1	0.21	0.05	0.22	0.3	0.39	3.12	2.2	P25162	ACH4_DROME	"Acetylcholine receptor subunit beta-like 2"	"Drosophila melanogaster (Fruit f"	3e-19
comp223206_c0	0.21	0.24	0.66	0.52	2.6	2.41	1.44	Q9NBX4	RTXE_DROME	"Probable RNA-directed DNA polymerase from transposon X-element"	"Drosophila melanogaster (Fruit f"	2e-29
comp212769_c3	0.21	0.23	1.93	7.25	5.37	9.08	11.8	Q2MJT0	MEF2A_RAT	"Myocyte-specific enhancer factor 2A"	"Rattus norvegicus (Rat)."	6e-86
comp219351_c4	0.21	0.13	0.14	0.29	0.75	0.23	0.19	Q80ZA4	PKHL1_MOUSE	Fibrocystin-L	"Mus musculus (Mouse)."	2e-90
comp223001_c1	0.21	0.14	0.22	0.32	4	5.51	5.81	Q86WA9	S2611_HUMAN	"Sodium-independent sulfate anion transporter"	"Homo sapiens (Human)."	1e-134
comp191505_c0	0.21	0.12	0.19	0.11	0.1	0.17	0.11	O14978	ZN263_HUMAN	"Zinc finger protein 263"	"Homo sapiens (Human)."	2e-16
comp220743_c1	0.21	0.7	1.31	2.06	2.19	1.73	1.57	Q4LDE5	SVEP1_HUMAN	"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1"	"Homo sapiens (Human)."	5e-32
comp216137_c0	0.21	0.1	0.8	3.38	2.06	2.26	6.52	Q9Y535	RPC8_HUMAN	"DNA-directed RNA polymerase III subunit RPC8"	"Homo sapiens (Human)."	2e-95
comp215903_c6	0.21	0.02	0.02	0.09	0.22	0.18	0.11	Q8N2E2	VWDE_HUMAN	"von Willebrand factor D and EGF domain-containing protein"	"Homo sapiens (Human)."	2e-21
comp191869_c0	0.21	0.38	1.09	0.59	0.07	0.03	0.07	P21328	RTJK_DROME	"RNA-directed DNA polymerase from mobile element jockey"	"Drosophila melanogaster (Fruit f"	0.0000006
comp212288_c1	0.21	0.34	0.13	0.15	0.05	0.03	0.03	P51942	MATN1_MOUSE	"Cartilage matrix protein"	"Mus musculus (Mouse)."	2e-25
comp213701_c0	0.21	0.01	0.24	0.18	0	0.06	0.13	O34355	YTCJ_BACSU	"Putative amidohydrolase YtcJ"	"Bacillus subtilis (strain 168)."	3e-35
comp215836_c0	0.21	0.37	0.96	1.25	0.82	0.47	0.49	P80146	SEPR_THESR	"Extracellular serine proteinase"	"Thermus sp. (strain Rt41A)."	5e-45
comp223600_c0	0.21	0.43	0.62	0.98	1.11	1.02	1.16	Q6NTV6	INF2_XENLA	"Inverted formin-2"	"Xenopus laevis (African clawed f"	3e-78
comp209603_c0	0.21	0.04	0.24	0.24	0.12	0.14	0.19	Q9I926	FUCL6_ANGJA	Fucolectin-6	"Anguilla japonica (Japanese eel)"	0.000006
comp219351_c4	0.21	0.13	0.14	0.29	0.75	0.23	0.19	Q80ZA4	PKHL1_MOUSE	Fibrocystin-L	"Mus musculus (Mouse)."	0.00000002
comp530421_c0	0.21	0.09	0.03	0	0.01	0	0	O35437	TCF21_MOUSE	"Transcription factor 21"	"Mus musculus (Mouse)."	1e-30
comp223001_c1	0.21	0.14	0.22	0.32	4	5.51	5.81	Q86WA9	S2611_HUMAN	"Sodium-independent sulfate anion transporter"	"Homo sapiens (Human)."	2e-134
comp220743_c1	0.21	0.7	1.31	2.06	2.19	1.73	1.57	Q5UR67	YR617_MIMIV	"Uncharacterized protein R617"	"Acanthamoeba polyphaga mimivirus"	2e-16
comp11158_c0	0.21	0.02	0.01	0	0.04	0.01	0.03	Q6DDL7	UN93A_XENLA	"Protein unc-93 homolog A"	"Xenopus laevis (African clawed f"	1e-24
comp216137_c0	0.21	0.1	0.8	3.38	2.06	2.26	6.52	Q9Y535	RPC8_HUMAN	"DNA-directed RNA polymerase III subunit RPC8"	"Homo sapiens (Human)."	3e-69
comp165328_c0	0.21	0.05	0.01	0.02	0.03	0	0.03	P46023	GR101_LYMST	"G-protein coupled receptor GRL101"	"Lymnaea stagnalis (Great pond sn"	1e-51
comp201973_c0	0.21	0.22	0.06	0.03	0.16	0.06	0.03	P14381	YTX2_XENLA	"Transposon TX1 uncharacterized 149 kDa protein"	"Xenopus laevis (African clawed f"	6e-106
comp221143_c0	0.21	0.51	1.24	38.51	55.79	69.42	107.39	Q5TZ24	MOXD1_DANRE	"DBH-like monooxygenase protein 1 homolog"	"Danio rerio (Zebrafish) (Brachyd"	8e-84
